comment_id,text,likes,author,author_id,timestamp,time_text,is_pinned
UgytegCUnl-ZecJXTXd4AaABAg,መንግስቱ ሰው ነው። እንደ አቤል፣ እንደ ቃየል፣  እንደ ሞቱት፣ አሁን  እንዳለነው፣ ገና እንደሚወለዱት፤ ወዘተ።  እንደሰው መልካምም መልካም ያልሆነም ነገር ሠርቷል። ያደረገውን ሁሉ ያደረገው የአባቶቹን አገር  ለማፅናት ነው። እሱ እንዳለው ገንጣይ አስገንጣይ ወንበዴዎች ኢትዮጵያን መቀመቅ ከተቷት።,10,@samuelnani1,UCCxxgD6VBlpNZVHLVmXv_Sg,1750464000,2 weeks ago,False
UgytegCUnl-ZecJXTXd4AaABAg.AJTSoOl6FQkAJbPpj0BR3i,ውንድሜ ይህ ሰው እኮ ነው መንገዱን ወለል አድርጎ የከፈተላቸው ምክንያቱም ኣሉ የተባሉ የኢትዮጵያ ጀግኞች እውቅ የጦር ምሁራን ጄነራሎች በስማበለው የሱ ቢጤዎችን ካድሪዎችን ምክር ስምተው መሰለኝ እነዛን ምርጥ የጦር ምሁራን ጄነራሎች በአንዴ ያስወገዳቸው ታደያ ግንጣዬች ኢትዮጵያን በቀላሉ እዲጫውቱበት መንገድ የከፈቱት እኚህ አረመናው ሰው ሀገር ወዳድ ተብየው ፈርጣጩ ምንግስቱ ሀይለማርያም ናቸው,0,@kalidmohamed9443,UCzb_1B0QRip-clGKu-dnD4g,1750464000,2 weeks ago,False
UgytegCUnl-ZecJXTXd4AaABAg.AJTSoOl6FQkAK8bg-o6hJY,​ @kalidmohamed9443 ዛሬም😂😂😂 ኸረ ተመለስ?! አይበቃንም😮😢,0,@legantegkidan8989,UCDaOjvy1OmB_RY81FE7nXrw,1751608800,17 hours ago,False
UgxCz3bcnBDi3VWqHXt4AaABAg,ደስየሚል ወግ,4,@SefanitMekbib,UCJUL8-TAKYW_VgtcGCJOSJw,1750464000,2 weeks ago,False
UgwpjcJMJByLnwNfm4x4AaABAg,እናመሰግናለን ❤❤❤,4,@tilahunalemayehu8365,UCM5WA4P7fH38AEScv17r7mA,1750464000,2 weeks ago,False
Ugw6E_tSQtd4MXHzxO54AaABAg,ዋው ድንቅ ታሪክ  እናመስግናለን ❤❤❤❤❤,5,@alemgoitom4132,UCjPlagrfeZZtQDakyjXfpdQ,1750464000,2 weeks ago,False
Ugz_0hFP6pCoEmjjsF14AaABAg,እናመሰግናለን!!!,3,@alemestif1314,UCm8zSOgzCgia1i-6xUa4UiA,1750464000,2 weeks ago,False
Ugwwdy0gTmp-6BrRreF4AaABAg,This is fun to watch! The guests memory is amazing. This is first hand evidence. Thank you Solomon!,0,@tewodrosaddise6056,UCbI0ccIAJXPyEQc6ZZmrtwg,1750464000,2 weeks ago,False
UgyvP5jmA9TKx1DsVqd4AaABAg,በጣም ደስ የሚል ነበር.,4,@nebiyatgetachew8897,UCUu0cGEAv6_OzyDNuB_FLCg,1750464000,2 weeks ago,False
Ugw_XE2cq36X8iq3mNN4AaABAg,ባሻዬ የአራዳ ልጅ ይፅፋል ያወራል ልዩ ተሰጥኦ ሺ አመት ኑርልን,8,@engidaworkehabte8373,UCGvcMPmbxdLRaWWZyKgNGxw,1750464000,2 weeks ago,False
UgxThL4cexAZ7XwNpb14AaABAg,Great,0,@sekelasourceofnile,UCNSRHkJjUx00I9sjuMETINQ,1750809600,10 days ago,False
UgzqXDMgAFlAnNDY-bt4AaABAg,ባሻዬ አፌን ከፍቼ ሰማሁ ደጋግመክ ብቅ በል ::ደስ እሚል ታሪክ !! አንተን ለመጀመሪያ ያየሁክ አስረውክ ዶክተሩዋ ልጅክ በፌስ ቡክ ይህ ሰው ማነው ብዬ ነበር :: እያዋዛክ እምታስተላልፋቸው መልእክቶችህ ደስ ይላሉ ያው ፌስቡክን ውርጋጦች ሞልቱና ተውንላቸው :: አሁን ግን ይህው ዳግመኛ ደስ እሚል ነገር አሰማከን !!! በጣም እናመሰግናለን ባሻዬ,1,@minty1188,UCqjNrwnLj35LxNboYQbyVMw,1750464000,2 weeks ago (edited),False
UgwrxzT_DV3jzfQtDtl4AaABAg,❤❤❤እንደዚህ ለዛ ያለው ሰው አቅርቡ,2,@Ethio-Indian,UCYZDtwq8JGOPMX5_H49BgbA,1750550400,13 days ago,False
Ugyyxd1z5E3npvfaYHV4AaABAg,I am very glad to see  you  Tsfesh after 46 years,5,@tamiratadinewlemma3009,UClC2FRaeY5tp4XXABhsSsUg,1750464000,2 weeks ago,False
UgxXj3TBf-IHyVRl3y54AaABAg,I like 👍  keep up  it is nice  👌,0,@mehretabmengesha,UCjbK0BkOFx3mqiboVaiItFQ,1750636800,12 days ago,False
UgzrAdOvS_W7-sZtDjZ4AaABAg,ምርጥ ፕሮግራም. ጨዋታ ከቁም ነገር. ያዋዛ 🙏🙏🙏. ሶል አክባሪህ ነኝ,1,@atlabachewtsegaye108,UCIv57IDpbjGqka6OxP112IA,1750464000,2 weeks ago,False
UgwJ66FPDJg-qcm18ft4AaABAg,ገነነ መኩሪያ በባሻ ቨርዥን ደስ ይላል,3,@gunners12342,UCrP3ro5ueBY8nn57glm-Ztg,1750464000,2 weeks ago,False
Ugy2JlOu3GP9LZu3qmV4AaABAg,"ባሻዬ ማር እኮ ነህ ! I'am  Confident to feel previlaged to comment on  this,  You are clear, honest ..",3,@AddisHaileአዲስሃይል,UCWT42bqO_soM9bKowv_WQ1w,1750464000,2 weeks ago (edited),False
UgyvM5ahJPLO3gzmUsx4AaABAg,የኛ፣የልጅነት፣ዘመን,0,@tesfayeansa7208,UCmNLfn-Hmgu_y3d2QFNEDuA,1750464000,2 weeks ago,False
Ugyx_dwnLVw1TGA8UTR4AaABAg,Bashaye i hope yedegemal. Thank you,0,@abrahamkifle9174,UCy_3OkSvb5UgvHkO-kj4OeQ,1750550400,13 days ago,False
UgzUkth5_gmzz_GXC8Z4AaABAg,ሰሌ ምርጥ እንግዳ ስላቀረብክልን በጣም ደስ ብሎኛል።,8,@MESFINHAILE-w6s,UCLo4SGXJGc8A1RFqlKU1CmQ,1750464000,2 weeks ago,False
UgyCLSc5zZkw0TYw_Od4AaABAg,የሚገርም ትረካ! ለሁለታችሁም የከበረ ምስጋና....,3,@COBBLEist,UCQaQdJv3pLlSZkUOEwT_0xw,1750464000,2 weeks ago,False
UgzIGl7cSHVBW5k--7Z4AaABAg,መንግሥቱ ታላቅ መሪ ነበር የሚረዳው አጥቶ ያለፈ መሪ😢 ዛሬ ወደብ አልባ ሀገር በዘረኝነት ስካር ጦዞ እርስ በራስ መባላት ላይ ደርሰናል። ያኔ በተወከሉበት ስልጣን ላይ ሆነው የካዱት መንግስትን ሳይሆን እኛንና ቀጣይ ትውልዱን ነበር😅,1,@legantegkidan8989,UCDaOjvy1OmB_RY81FE7nXrw,1750636800,12 days ago,False
UgyumaldQqr2h1pRqKl4AaABAg,የዛሬው ፕሮገራም አዘናኝ አስተማሪ ነበር,4,@Africaeethio4235,UCvhYIgBlMQV32BgFWbpTiwg,1750464000,2 weeks ago,False
Ugw1DNOsGnc-e1OQ7lB4AaABAg,አዎ ብሄር  ዘር የለም እውነት ነው በደርግ ዘመን  እንጀዚህ የለም,5,@dereseatrsaw6818,UC6-Rf0XTuQFkYGsxA5i_Yag,1750464000,2 weeks ago,False
UgzYwe6ZILcu6DwQBZh4AaABAg,በዚህ አገላለጽ መንግስቱ በጥይት የተመታ ቀን መጀመሪያ   አጥናፉ አባተ ኳስ እየተጫወትን ጥበቃውን ጠርተው   በሩን ዝጋው ብለው አዘዙት እና በሩ ተዘጋ ማለት በግድያ ሙከራው  የአጥናፉ እጅ አለበት ማለት ነው,1,@antenehdemelash8492,UCDOzPlBPnEfwAgJyWUCgWjw,1750464000,2 weeks ago,False
UgxdeTQdzDgUfIiBhht4AaABAg,ያየ እውነትን በዚህ መልኩ ይነገራል: እውነትና ንጋት እየቆየ ይጠራል::,2,@ambaye3115,UCNEfsJD-BPFTipantmtLMHA,1750464000,2 weeks ago (edited),False
UgwLtc5rclOzA-2sOqt4AaABAg,ባሻዬ :goat-turquoise-white-horns::goat-turquoise-white-horns::goat-turquoise-white-horns::goat-turquoise-white-horns:,0,@eyobb8280,UCd2BI7bM14aOmD-pglZJB7A,1750464000,2 weeks ago,False
UgzKe-SfoEHYUVtsHY94AaABAg,እባካችሁ  የማይጠገብ  እና  እውነተኛ  ታሪክ በመሆኑ ቀጣይ  ክፍል ቢኖረው,1,@Eddie-x2i,UC37nsg_TllIauRqhzCdIpCw,1750464000,2 weeks ago,False
UgyFqnSjIftOZ_PuqoN4AaABAg,ሰለሞን ሹምዬ እባክህ የሌቴናል ኮረኔል አጥናፉ አባተን ልጅ ሱራፌን አጥናፉን አፈላልገህ አቅርብልን:: 🙏🏿,2,@ephronkinfe3416,UCmXnYhrFZdDOl86swO1YSfQ,1750464000,2 weeks ago,False
Ugwne9qKc3mc3tHUfFp4AaABAg,ሶል ጥሩ ፎርማት ነው፥፥ወደ ፓድካስት የሚያድግ የሚመስል ፕሮግራም ነው፥፥ባሻየ ተወዳጅ ወዳጃችን ነው ሶሻል ሚዲያ ላይ የምናነበው፥፥ [ሶል ከቻልክ ቮሊዮም ከፍ ተደርጎ ይቀረጽ በሁለቱም ሳይድ፥፥ማክሲመም ቮሊውም አድርገን ነው የሰማነው፥፥],0,@gezegeta923,UCkDdBq_JDuUsyKF48TDIOaw,1750550400,13 days ago,False
UgzNZW2a14AH2OVIuUd4AaABAg,ሁሉም ዋጋውን እንደስራው ይቀበላል ። እነዛ ሚንስትር የምትላቸው የበዝባዥ መደብ የፊውድሉ ሁሉ ቁንጮ ናቸው ። አርሶ አደሩን ጭሰኛ አድርገው የበዘበዙ፣ ስንቱን ጅግና ያሰቀሉ ወዘተ ግፈኞች ነበሩ😢,1,@legantegkidan8989,UCDaOjvy1OmB_RY81FE7nXrw,1750636800,12 days ago,False
Ugxi3hFtKqqXepjZ4D94AaABAg,I am Derg regime generation I shared similar stories with you bashaye! Much love and Respect Derg Regime golden 🪙🥇🥇 times children and That's generations,1,@እዉነትተናገሩ,UCmxjr7mCO718WL6d4MHUe5Q,1750464000,2 weeks ago (edited),False
Ugxi3hFtKqqXepjZ4D94AaABAg.AJSgFBQKSk5AJT0nZq1JvK,@እዉነትተናገሩ  ለምን በአማርኛ አስተያየት አትሰጥም ???በአማርኛ የሚተላለፍ ፕሮግራም ላይ በእንግሊዝኛ መኮመት በምንም መልኩ ተገቢ አይደለም,0,@TameratGutema,UCyZF1UbqzB4PTozq2yOwwkw,1750464000,2 weeks ago,False
Ugy6J1zRmUjjUZSzEbV4AaABAg,Typically የድራፍት ቤት ጨዋታ😂,1,@LoveAndPeace2424,UCT12QxwX9VMHqsVdJB4pB_w,1750464000,2 weeks ago,False
Ugwhhy-H7_jecDP0nD54AaABAg,ባሻ እንኩን ደህና መጣ,2,@BrukBayesa,UCwRmvoYmCHUlmeR3KJMpwkg,1750464000,2 weeks ago,False
UgzkYA3Fdqicqata4bN4AaABAg,ሰሌ ትንሽ የአንተ ድምፅ ጥራት ያስቸግራል,0,@mikiyastesfaye2196,UCWTZDOievUcuaw57Na4QQ2Q,1750982400,8 days ago,False
UgxnWq8FAk-MWCI-YKx4AaABAg,Vielen Danke.,0,@samsontamiru1796,UCnT3VCIvZPb3Kpc059bL20Q,1750464000,2 weeks ago,False
UgzQEFoGKMCyCfhjwX54AaABAg,ተስፍሽን የሚያህል ድንቅ ሠው 4ተኛ ክፍለ ጦር ላይ ብቻ አስቀረከው የንባብ ህይወቱን ፣ የቂርቆስ ሠፈር ምንነትን ፣ የፖለቲካ ግንዛቤውን እና ብዙ ቀልዶቹን ማጣጣም አላስቻልከንም ለማንኛውም ለሁለተኛ ጊዜ ቢቀርብ ጥሩ ይመስለኛል ። ሊቀመኳስ [ ባሻዬ ] ይመችህ,3,@alemayehutaye9303,UCNMDakbOnMVZ-VrVIzMc9tg,1750464000,2 weeks ago,False
Ugw-G4bEbbsoUO6ExWF4AaABAg,ሶል ድምጽ (ማይክ)ቢስተካከል ጥሩ ነው ዶ,2,@alemestif1314,UCm8zSOgzCgia1i-6xUa4UiA,1750464000,2 weeks ago,False
UgxQ-vwq3hKWN1OqiPh4AaABAg,Thank you so much 🙏🏽,1,@Dave724,UCAGl6rRME8IMlEqacZnIWVQ,1750464000,2 weeks ago,False
Ugx12IH_FhJ5qQQ1zbR4AaABAg,ባሻ በጣም የሚገርም ታሪክ ነው ምን ያህል ህዝቡ አብሮ መኖርን እብሮ መብላትን የአገርን ፍቅርን መረዳዳትን ያየንበት ነው አይ ግዜ መቼም ተመልሶ አይመጣ እግዚአብሔር እንዳንተ ያለውን የኢትዮጵያ  ታሪክ ፍቅርን አንድነትን ስላም የሚስብኩት ያብዛልን እንደናተ የኢትዮጵያን ታሪክ የሚብራራልንን ያብዛለን ፈጣሪ እድሜና ጤና ይስጥልን❤❤❤,0,@amarewoldemedhen686,UC_qVuUimO2ItRNi8H62Bv0w,1750464000,2 weeks ago,False
Ugx12IH_FhJ5qQQ1zbR4AaABAg.AJTf79FxEHhAJ_DmvVUUvq,በአንድ ሳምንት ፕሮፓጋንዳ ይመለሳል።,0,@mulugetaseleshi7422,UCzE3XcGBgM9swLSX_9tB-4Q,1750464000,2 weeks ago,False
UgyjYh9gD8bdFy4YeLN4AaABAg,❤❤❤❤❤❤,1,@aksumawitfetwi5669,UCYCCK2cU0Gp9pLTv6sPjrlg,1750464000,2 weeks ago,False
Ugx2Oli9idZ--POf9Z14AaABAg,ትልቅ ችሎታ?? ትልቅ ጭካኔ። መግደል ስራ ነው እንዴ የመንግስት ስራና የጉአደኝነት የምትለው??,1,@tamratwolde8192,UCbr47WJT9MCWOuW8ToClqDA,1750464000,2 weeks ago,False
UgwW5h1kIsTwzWO_lu94AaABAg,የመጨረሻው ጭራቅ አረመኔ ማለት ምንግስቱ ሀይለማርያም ነው እጅግ በጣም ጨካኝ እርኩስ እርጉም ሰው ነው ሰው መጨረሻው እድሜ እንኳን ንስሐ መግባት ነበረበት ለጥፋቱ እሱ ግን ይህ ኣያሳስብውም ምክንያቱም ግፉ ስለበዛ ነው,4,@kalidmohamed9443,UCzb_1B0QRip-clGKu-dnD4g,1750464000,2 weeks ago,False
UgwW5h1kIsTwzWO_lu94AaABAg.AJSNHUS9kg3AJT6gCnmWqG,አትፍረድ እንዳይፈረድብህ,1,@abenettadesse228,UCNZOItaIjY5HFuCQs6XplSg,1750464000,2 weeks ago,False
UgzLplDLF5vPk6OgiXx4AaABAg,የምገርም ነገር  መቶ አለቃ ከበደ ጉደታ የሚባል ዘመድ ነበረኝ  እመጣ ነበር ግንምቤት ውስጡ በቆርቆሮ የተከፋፈለ:: በር ላይ ዘብ ችግር የለም :: ወደበር አካባቢ የቮሊቮሊ ሜዳ እነ አበበ ቢቂላ ሲጫወቱ በአጋጣሚ ቆሜ ኳስ ሳቀብል ትዝ ይለኛል:: በጄኔራሎች መኖሪያ በኩል ወደ ጨርቆስ የሚያወጣ በር አውቃለሁ:: መኖሪያ ቤቴ ራስብሩ ሠፈር ሜዳ አቋርጠህ ወደ ቦሌ መንገድ ይቀርባል::,3,@birratedhowai6799,UCvNn6y0S17LkA7bC73Evk5A,1750464000,2 weeks ago,False
UgyJQToFuhX0Q4gM6a14AaABAg,Tultula Mengstuma ferina chekayneber,0,@abayleah1367,UCrfYK1x-xWb30HSroCjd29A,1750464000,2 weeks ago,False
Ugx1CapZg6bs2t_UscV4AaABAg,😂😂😂😂ባሻየ,0,@wollotimes,UCnyexDdKIbeoA3nL8tT1IWg,1750464000,2 weeks ago,False
Ugwv_afUusnIcQLmJ-p4AaABAg,ባሻዬ 🙏,0,@glaxMan-m6c,UCFQK-nY7G6xOrwdWXvx8aag,1750464000,2 weeks ago,False
Ugz5rXsk7H0SZ0gS30x4AaABAg,Tesfaye merte sew,1,@danielzerubabel3859,UCGY2VCNq0qQjN3ZhLtgimGw,1750464000,2 weeks ago,False
Ugw_sQMsRVRjpa6HI_l4AaABAg,ገራሚ ነው ወንድሜ (ባሻዬ),0,@ethiopiahailmariam75,UC3VOPVOPsqqalZzeffmpv9w,1750464000,2 weeks ago,False
UgwCheTMyqBYk0SbFkB4AaABAg,"ከሚገርመው ነገር ስለዚህ ፋሽት አረመኔ መግስቱ የሌለ ታሪክ በጣም ከሚገርመው የመግስቱ ኘረመኔነት ጎደኛውን ኮ/ኔር አጥናፋ አባተን ረሽኖ ገድሎ ሚስት እና ልጆቹን ከሚኖሩበት 4ክፍለጦር አባሮ ሜዳ ላይ በትኖ በረሀብ በርዛት ያሰቃየ መህኑን መናገር አለብህ ሌላው ፋሽት መግስቱ,ከ4ክፍለጦር ወደ ቤተመግስት የገባው በአጭር ግዜ ምናልባት ከ2 አመት የአገር መሪ ከሆነ በሀላ ላይ ነው ሌላው አባትህ ደሞዛቸው 150ብር ከሆነ የተራ ወታደር ልጅ ነበርክ ማለት ነው ከደርግ ባለስልጣንጋ የሚያገናኛቸው በጠባቂነት ሊህን ይችላል በመጨረሻም ያልተደረገ የውሸት ታሪክ ዝም ብሎ ማድበስበስ እራስን ያስገምታል መግስቱ አራጅ አረመኔ ጨካኝ ነው",5,@samsonabraha7702,UCmdRXRG59AzTNuAbWrpKovA,1750464000,2 weeks ago,False
Ugwq-omiSRqvgxJP1Xd4AaABAg,እባክህን በሌላ ታሪክ ድገምልን?,0,@seyoummeshesha5270,UCZXGj6uXT5YipNgfVrwFTIQ,1750464000,2 weeks ago,False
UgwBGdpDMxImzmoNVjZ4AaABAg,ድምፅ  ጥራት ። ከፍ ቢል ጥሩ ነዉ።,2,@futureman2027,UC95okVcgl8uxc3KYv-tFioA,1750464000,2 weeks ago,False
UgwPB4gOyM1aHtqLV0V4AaABAg,ስለዛ ሰፈር፣ስለዛ ጊቢ ከጥበበ በላይ ነው የምታውቀው 😉   😂😅😂 ከ🇨🇦 ቶሮንቶ,0,@alextemesgen723,UCe4urpIWlMlgnyL7L_1Ll3g,1751587200,1 day ago,False
UgwqTBi80ZadUHkFh4x4AaABAg,ከሰለሞን የምወድለት(ወድጄው የቀረሁት)ቁምነገር መፅሄት ላይ በሰጠው ኢንተርቪው ነው።ልጅነቱ የተመኘውን ዕውን ያደረገ ሰው ነው።ደግሞስ ግምባር ቀደም ሾው አቅራቢሴ አልነበር!?,1,@abaynehaniley8855,UCR5gKtuSfs6OxCzFpGULBeQ,1750464000,2 weeks ago,False
UgzGKEj8CTAGQ49sYP14AaABAg,He is cool,0,@dejenmengistu830,UC75sZyi8ttg1Ng2XQgwzBCQ,1750464000,2 weeks ago,False
UgywZugpKqoahqbu-AN4AaABAg,ምንቁጥርብቻ ተስፋዬየኔውነው የሚገርምነው,1,@yirgutamireababahir127,UCKhOGXRMga5_tVEvrT6tzbA,1750464000,2 weeks ago,False
UgxrcoOCmEnTnCeLm6V4AaABAg,አተ ጄነራሎቹ እነ ደምሴ ብልቶን የገደለ ንግግራቹ የልጆች ወሬ ነው,2,@Mitito-s7s,UCjcH92WIaNeKf2J8JJhDtIA,1750464000,2 weeks ago,False
UgxrcoOCmEnTnCeLm6V4AaABAg.AJSdTsLYlgLAJT1Y9W8N4c,መቼም ሊገሉት ሲመጡ ቁጭ ብሎ አይምትም ሊገሉት አሴሩ ገደላቸው ።,0,@TameratGutema,UCyZF1UbqzB4PTozq2yOwwkw,1750464000,2 weeks ago,False
UgzZ55WbgMsb_J9uvIp4AaABAg,Bashaye Alex endet endemiwedegn bitaq kurat tesemagn yante wendim silemiwedegn,0,@SishIdv,UC1gkNfHHzM2HOv4_Zjo2ZQg,1750464000,2 weeks ago,False
UgwqDgzqLdGBv8sHhqh4AaABAg,በአማራ ህዝብ ላይ ከፍተኛ የዘር ማጥፋት የፈፀመው መንግስቱ እና የመሳሰሉት ተገቢውን ፍርድ ሳያገኙ መቸም ይህች ሀገር አንድ ሆና ልትቀጥል አትችልም,0,@BAMLAKUTADESSE-lx5tc,UCI1wkz8p2AN2m0jgfkILHDg,1750636800,12 days ago,False
UgyAFD2iea4rrq0seOF4AaABAg,አንድና አንድ ሁለት ብቻ አይደለም:: አንድ በግና አንድ ጥጃ ሁሁለት ናቸው?,2,@girmawoldemariam7107,UCdvTZovvd89XCSKR2yd-ncw,1750464000,2 weeks ago,False
Ugw40ms4wXrnMot0gDd4AaABAg,ባሽነት ጣፋጭ ቁምነገር,0,@alazarmengiste3419,UClvvD8Xpov0mwpqSth4TbaA,1750464000,2 weeks ago,False
UgwbHstCwm3_CY-h2-l4AaABAg,አረመኔው ደርግ ስንቱን ምሁር በላ? እንድ ተደርጎ የተቀበላትን  ኢትዮጵያን አፍርሶ ለአፍራሽ ሰጻት።,2,@MuhabeYimer,UCf6L1NlPjW40cW9fyyvHQpw,1750464000,2 weeks ago,False
UgwxX8cD2BiQdQgzX9F4AaABAg,ሰሌ ስወድህ❤ አንድ ቀን ለ10 ደቂቃ ባገኝህ ህልሜ እውን ይሆናል🙏🙏🙏🙏,0,@ElleniBekele-z4j,UCES44ChW3Nvwh7mPtw_b7lw,1750464000,2 weeks ago,False
UgwxX8cD2BiQdQgzX9F4AaABAg.AJPDbKfIoZYAJPKYJIuBxC,email: gebeyanu@gmail.com,0,@GEBEYANU,UCb9fEB6StrknyRiSSzQ7H0A,1750464000,2 weeks ago,False
